,No,time_played,position,height,weight,salary,nth_year,nationality,j1_total_num_played,j1_total_scores,j2_total_num_played,j2_total_scores,j3_total_num_played,j3_total_scores,na_total_num_played,na_total_scores,prev3_div,prev2_div,prev1_div,prev3_num_played,prev2_num_played,prev1_num_played,prev3_scores,prev2_scores,prev1_scores,prev3_time_played,prev2_time_played,prev1_time_played,age,place_prev_season,is_youth,is_old,j12_total_num_played,j1na_total_num_played,j12_total_scores,j1na_total_scores,prev12_num_played,prev123_num_played,prev12_scores,prev123_scores,prev12_time_played,prev123_time_played,prev12_div,prev123_div
1132,21.0,630.0,GK,187.0,80.0,6500.0,21.0,other,521.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,True,True,True,24,34,23,0,0,0,2160.0,3060.0,2021.0,39,5.0,False,True,521.0,525.0,0.0,0.0,57,81,0,0,5081.0,7241.0,2,3
1133,22.0,1581.0,DF,178.0,74.0,4000.0,8.0,other,254.0,11.0,46.0,8.0,0.0,0.0,1.0,0.0,True,True,True,30,26,30,0,0,1,2699.0,2302.0,2468.0,31,5.0,False,False,277.0,255.0,34.0,11.0,56,86,1,1,4770.0,7469.0,2,3
1134,23.0,462.0,DF,173.0,68.0,400.0,2.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0,0,0,0,0,0,0.0,0.0,0.0,20,5.0,True,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,1
1135,24.0,623.0,DF,176.0,68.0,1400.0,7.0,other,63.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,True,True,True,8,13,24,0,0,0,554.0,889.0,1036.0,25,5.0,False,False,63.0,63.0,0.0,0.0,37,45,0,0,1925.0,2479.0,2,3
1136,25.0,1442.0,MF,168.0,69.0,4000.0,12.0,other,222.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,32,25,22,6,3,2,2318.0,1861.0,1502.0,30,5.0,False,False,222.0,222.0,39.0,39.0,47,79,5,11,3363.0,5681.0,2,3
1137,28.0,679.0,DF,190.0,80.0,480.0,3.0,other,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,0,0,2,0,0,0,0.0,0.0,126.0,21,5.0,True,False,2.0,2.0,0.0,0.0,2,2,0,0,126.0,126.0,2,3
1138,29.0,0.0,GK,188.0,86.0,700.0,10.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,0,0,0,0,0,0,0.0,0.0,0.0,29,5.0,False,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,2,3
1139,30.0,1146.0,FW,171.0,65.0,800.0,2.0,other,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0,0,13,0,0,1,0.0,0.0,272.0,19,5.0,True,False,13.0,13.0,1.0,1.0,13,13,1,1,272.0,272.0,1,1
1140,32.0,2045.0,DF,172.0,64.0,1800.0,1.0,other,0.0,0.0,150.0,6.0,0.0,0.0,0.0,0.0,False,False,False,35,34,40,1,0,3,2867.0,2702.0,3165.0,23,5.0,False,False,75.0,0.0,75.0,0.0,74,109,3,4,5867.0,8734.0,0,0
1141,39.0,1935.0,DF,182.0,77.0,1800.0,1.0,other,37.0,0.0,89.0,10.0,0.0,0.0,0.0,0.0,True,True,True,20,26,16,0,1,0,1647.0,2339.0,1421.0,25,5.0,False,False,81.5,37.0,44.5,0.0,42,62,1,1,3760.0,5407.0,2,3
1142,40.0,977.0,MF,173.0,72.0,7500.0,21.0,other,511.0,69.0,0.0,0.0,0.0,0.0,55.0,7.0,True,True,True,29,30,17,1,0,0,2399.0,2300.0,1327.0,39,5.0,False,True,511.0,566.0,69.0,76.0,47,76,0,1,3627.0,6026.0,2,3
1143,1.0,3060.0,GK,182.0,85.0,3000.0,4.0,other,73.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,True,True,False,34,34,42,0,0,0,3015.0,3060.0,3780.0,31,0.0,False,False,156.5,73.0,83.5,0.0,76,110,0,0,6840.0,9855.0,1,2
1144,2.0,2047.0,MF,180.0,75.0,1200.0,5.0,other,37.0,1.0,53.0,11.0,0.0,0.0,0.0,0.0,True,True,False,30,7,23,1,0,8,2623.0,416.0,1995.0,27,0.0,False,False,63.5,37.0,27.5,1.0,30,60,8,9,2411.0,5034.0,1,2
1145,3.0,0.0,DF,185.0,78.0,500.0,4.0,other,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,False,True,False,1,1,4,0,0,0,90.0,2.0,171.0,26,0.0,False,False,3.5,1.0,2.5,0.0,5,6,0,0,173.0,263.0,1,1
1146,4.0,1049.0,DF,182.0,85.0,7000.0,4.0,brazil,61.0,2.0,39.0,4.0,0.0,0.0,0.0,0.0,True,True,False,30,31,39,0,2,4,2620.0,2790.0,3509.0,35,0.0,False,True,80.5,61.0,21.5,2.0,70,100,6,6,6299.0,8919.0,1,2
1147,5.0,13.0,MF,172.0,65.0,1100.0,1.0,other,60.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,True,True,True,14,22,14,0,0,1,811.0,1506.0,827.0,24,0.0,False,False,60.0,60.0,1.0,1.0,36,50,1,1,2333.0,3144.0,2,3
1148,6.0,2280.0,MF,174.0,68.0,1200.0,5.0,other,46.0,0.0,46.0,2.0,0.0,0.0,0.0,0.0,True,True,False,15,31,36,0,0,2,971.0,2419.0,2969.0,27,0.0,False,False,69.0,46.0,23.0,0.0,67,82,2,2,5388.0,6359.0,1,2
1149,7.0,1493.0,MF,169.0,67.0,3000.0,1.0,other,247.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,True,True,True,31,19,10,8,1,0,1743.0,695.0,355.0,31,0.0,False,False,247.0,248.0,30.0,30.0,29,60,1,9,1050.0,2793.0,2,3
1150,8.0,1999.0,DF,180.0,76.0,2000.0,3.0,other,130.0,4.0,55.0,2.0,0.0,0.0,0.0,0.0,True,True,True,25,28,14,0,1,0,2030.0,2398.0,772.0,29,0.0,False,False,157.5,130.0,31.5,4.0,42,67,1,1,3170.0,5200.0,2,3
1151,9.0,1248.0,FW,188.0,78.0,1000.0,1.0,korea,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,False,False,False,3,30,26,0,4,10,0.0,0.0,0.0,27,0.0,False,False,0.0,19.0,0.0,5.0,56,59,14,14,0.0,0.0,0,0
1152,10.0,1601.0,MF,176.0,68.0,1300.0,2.0,other,48.0,1.0,38.0,4.0,11.0,0.0,0.0,0.0,True,True,False,16,23,38,0,1,4,1041.0,1754.0,3213.0,24,0.0,False,False,67.0,48.0,20.0,1.0,61,77,5,5,4967.0,6008.0,1,2
1153,11.0,683.0,DF,171.0,68.0,750.0,2.0,other,12.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,False,True,False,0,12,6,0,0,1,0.0,868.0,226.0,25,0.0,False,False,15.0,12.0,3.0,0.0,18,18,1,1,1094.0,1094.0,1,1
1154,13.0,2847.0,DF,178.0,72.0,750.0,3.0,other,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,False,True,False,0,0,37,0,0,0,0.0,2430.0,2340.0,25,0.0,False,False,18.5,0.0,18.5,0.0,37,37,0,0,4770.0,4770.0,1,1
1155,14.0,278.0,MF,175.0,70.0,2000.0,5.0,other,128.0,3.0,200.0,15.0,0.0,0.0,0.0,0.0,True,True,False,24,22,15,1,0,1,1561.0,1353.0,797.0,31,0.0,False,False,228.0,128.0,103.0,3.0,37,61,1,2,2150.0,3711.0,1,2
1156,15.0,348.0,FW,185.0,79.0,1800.0,2.0,other,56.0,10.0,53.0,5.0,0.0,0.0,0.0,0.0,True,True,False,4,15,20,1,1,2,286.0,676.0,652.0,30,0.0,False,False,82.5,56.0,36.5,10.0,35,39,3,4,1328.0,1614.0,1,2
1157,16.0,1188.0,MF,166.0,66.0,650.0,3.0,other,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,5,30,0,0,0,0.0,183.0,1378.0,19,0.0,True,False,20.0,5.0,15.0,0.0,35,35,0,0,1561.0,1561.0,1,2
1158,17.0,171.0,FW,178.0,66.0,1400.0,3.0,other,54.0,6.0,66.0,15.0,0.0,0.0,0.0,0.0,True,True,False,3,20,27,0,4,1,22.0,1270.0,1589.0,28,0.0,False,False,87.0,54.0,39.0,6.0,47,50,5,5,2859.0,2881.0,1,2
1159,18.0,1226.0,MF,164.0,62.0,480.0,1.0,other,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,0,3,0,0,0,0.0,0.0,97.0,23,0.0,False,False,1.5,0.0,1.5,0.0,3,3,0,0,97.0,97.0,0,0
1160,19.0,457.0,FW,184.0,75.0,7500.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,False,False,False,0,0,0,0,0,0,0.0,0.0,0.0,27,0.0,False,False,0.0,3.0,0.0,1.0,0,0,0,0,0.0,0.0,0,0
1161,20.0,2250.0,DF,174.0,74.0,480.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,0,0,0,0,0,0.0,0.0,0.0,23,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
1162,21.0,0.0,GK,182.0,74.0,700.0,1.0,other,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,False,False,False,40,1,4,0,0,0,3570.0,90.0,360.0,29,0.0,False,False,33.0,0.0,33.0,0.0,5,45,0,0,450.0,4020.0,0,0
1163,23.0,941.0,MF,173.0,66.0,3000.0,7.0,other,130.0,19.0,81.0,17.0,0.0,0.0,0.0,0.0,True,True,False,33,33,8,7,4,2,2886.0,2840.0,518.0,30,0.0,False,False,170.5,130.0,59.5,19.0,41,74,6,13,3358.0,6244.0,1,2
1164,24.0,16.0,MF,167.0,67.0,700.0,2.0,other,0.0,0.0,66.0,3.0,0.0,0.0,0.0,0.0,False,False,False,7,15,20,1,1,0,45.0,1449.0,1764.0,22,0.0,False,False,33.0,0.0,33.0,0.0,35,42,1,2,3213.0,3258.0,0,0
1165,28.0,395.0,DF,169.0,65.0,480.0,2.0,other,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,False,True,False,0,0,10,0,0,0,0.0,0.0,568.0,19,0.0,True,False,5.0,0.0,5.0,0.0,10,10,0,0,568.0,568.0,1,1
1166,29.0,2507.0,DF,182.0,75.0,600.0,2.0,other,0.0,0.0,37.0,3.0,0.0,0.0,0.0,0.0,False,False,False,0,0,37,0,0,3,0.0,0.0,3251.0,20,0.0,True,False,18.5,0.0,18.5,0.0,37,37,3,3,3251.0,3251.0,0,0
1167,30.0,1.0,DF,183.0,76.0,1600.0,10.0,other,83.0,6.0,116.0,13.0,0.0,0.0,0.0,0.0,True,True,False,13,19,18,3,0,3,696.0,1265.0,1113.0,33,0.0,False,True,141.0,83.0,64.0,6.0,37,50,3,6,2378.0,3074.0,1,2
1168,31.0,0.0,GK,190.0,83.0,480.0,2.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,0,0,0,0,0,0.0,0.0,0.0,24,0.0,False,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
1169,36.0,2371.0,DF,175.0,73.0,1100.0,3.0,other,34.0,1.0,70.0,3.0,0.0,0.0,0.0,0.0,True,True,False,3,21,30,0,1,3,207.0,1576.0,2539.0,26,0.0,False,False,69.0,34.0,36.0,1.0,51,54,4,4,4115.0,4322.0,1,2
1170,41.0,242.0,MF,177.0,68.0,4000.0,1.0,other,221.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,31,27,14,1,1,1,2482.0,2033.0,1010.0,38,0.0,False,True,221.0,221.0,8.0,8.0,41,72,2,3,3043.0,5525.0,2,3
1171,2.0,295.0,DF,180.0,77.0,4000.0,1.0,other,391.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,30,14,9,2,1,0,2664.0,1142.0,386.0,37,3.0,False,True,391.0,391.0,29.0,29.0,23,53,1,3,1528.0,4192.0,2,3
1172,3.0,2323.0,DF,186.0,77.0,3600.0,2.0,other,136.0,11.0,35.0,3.0,0.0,0.0,0.0,0.0,True,True,True,30,33,33,3,3,3,2655.0,2970.0,2970.0,31,3.0,False,False,153.5,136.0,28.5,11.0,66,96,6,9,5940.0,8595.0,2,3
1173,4.0,87.0,DF,181.0,75.0,2800.0,19.0,other,340.0,11.0,53.0,5.0,0.0,0.0,0.0,0.0,True,True,True,12,14,6,0,1,0,843.0,1171.0,468.0,37,3.0,False,True,366.5,340.0,37.5,11.0,20,32,1,1,1639.0,2482.0,2,3
1174,5.0,1071.0,MF,186.0,78.0,9000.0,3.0,korea,78.0,3.0,64.0,2.0,0.0,0.0,22.0,1.0,True,False,False,32,30,21,0,1,2,2838.0,0.0,0.0,29,3.0,False,False,110.0,100.0,35.0,4.0,51,83,3,3,0.0,2838.0,0,1
1175,6.0,770.0,DF,170.0,70.0,2800.0,5.0,other,159.0,7.0,47.0,1.0,0.0,0.0,0.0,0.0,True,True,True,27,34,17,4,1,0,2196.0,3060.0,1346.0,28,3.0,False,False,182.5,159.0,30.5,7.0,51,78,1,5,4406.0,6602.0,2,3
1176,8.0,1256.0,MF,173.0,65.0,2500.0,1.0,other,124.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,18,31,33,1,4,5,730.0,2709.0,2942.0,28,3.0,False,False,124.0,124.0,14.0,14.0,64,82,9,10,5651.0,6381.0,2,3
1177,9.0,248.0,FW,194.0,92.0,8000.0,2.0,other,67.0,19.0,90.0,42.0,0.0,0.0,18.0,4.0,False,False,True,51,27,9,20,9,2,0.0,0.0,330.0,31,3.0,False,False,112.0,85.0,64.0,23.0,36,87,11,31,330.0,330.0,1,1
1178,10.0,2043.0,FW,180.0,80.0,64000.0,2.0,other,15.0,5.0,0.0,0.0,0.0,0.0,130.0,49.0,False,False,True,30,26,15,13,7,5,0.0,0.0,1298.0,33,3.0,False,True,15.0,145.0,5.0,54.0,41,71,12,25,1298.0,1298.0,1,1
1179,11.0,33.0,FW,176.0,70.0,20000.0,6.0,brazil,186.0,87.0,59.0,36.0,0.0,0.0,0.0,0.0,True,True,True,12,31,1,4,19,0,2157.0,2711.0,64.0,33,3.0,False,True,215.5,186.0,116.5,87.0,32,44,19,23,2775.0,4932.0,2,3
1180,13.0,226.0,FW,170.0,67.0,3200.0,8.0,other,132.0,23.0,39.0,16.0,0.0,0.0,0.0,0.0,True,True,True,19,7,25,4,1,2,1374.0,221.0,1690.0,26,3.0,False,False,151.5,132.0,42.5,23.0,32,51,3,7,1911.0,3285.0,2,3
1181,14.0,2456.0,MF,175.0,72.0,4800.0,3.0,other,180.0,10.0,55.0,4.0,0.0,0.0,1.0,0.0,True,True,True,31,32,21,0,0,1,2596.0,2299.0,1845.0,31,3.0,False,False,207.5,181.0,37.5,10.0,53,84,1,1,4144.0,6740.0,2,3
1182,15.0,448.0,DF,186.0,82.0,480.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0,0,0,0,0,0,0.0,0.0,0.0,22,3.0,False,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,1
1183,17.0,1651.0,FW,188.0,90.0,8000.0,1.0,brazil,45.0,8.0,92.0,46.0,0.0,0.0,0.0,0.0,False,True,False,18,29,36,7,5,19,1387.0,2085.0,3068.0,30,3.0,False,False,91.0,45.0,54.0,8.0,65,83,24,31,5153.0,6540.0,1,1
1184,18.0,2700.0,GK,187.0,84.0,8500.0,3.0,korea,65.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,False,True,True,32,34,31,0,0,0,0.0,3060.0,2790.0,28,3.0,False,False,65.0,92.0,0.0,0.0,65,97,0,0,5850.0,5850.0,2,2
1185,19.0,957.0,FW,182.0,79.0,5000.0,4.0,other,269.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,True,True,True,28,33,34,10,12,8,2237.0,2938.0,2872.0,32,3.0,False,True,269.0,270.0,84.0,84.0,67,95,20,30,5810.0,8047.0,2,3
1186,21.0,948.0,FW,181.0,77.0,6500.0,2.0,other,159.0,39.0,24.0,6.0,0.0,0.0,4.0,0.0,False,True,True,3,21,24,0,4,1,0.0,967.0,1175.0,31,3.0,False,False,171.0,163.0,51.0,39.0,45,48,5,5,2142.0,2142.0,2,2
1187,22.0,809.0,DF,181.0,72.0,2500.0,3.0,other,141.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,True,True,True,6,15,14,0,0,1,136.0,1183.0,1227.0,32,3.0,False,True,155.5,141.0,20.5,6.0,29,35,1,1,2410.0,2546.0,2,3
1188,23.0,239.0,MF,174.0,67.0,1000.0,3.0,other,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,1,11,25,0,1,0,8.0,455.0,1638.0,24,3.0,False,False,25.0,25.0,0.0,0.0,36,37,1,1,2093.0,2101.0,2,3
1189,24.0,1537.0,MF,175.0,69.0,2500.0,11.0,other,123.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,True,True,True,20,30,20,1,0,2,1610.0,2149.0,1422.0,30,3.0,False,False,142.0,123.0,23.0,4.0,50,70,2,3,3571.0,5181.0,2,3
1190,27.0,1521.0,MF,183.0,74.0,420.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,0,0,0,0,0,0.0,0.0,0.0,19,3.0,True,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0
1191,30.0,2111.0,DF,171.0,62.0,2500.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,False,False,False,32,21,30,3,3,7,0.0,0.0,0.0,28,3.0,False,False,0.0,49.0,0.0,5.0,51,83,10,13,0.0,0.0,0,0
1192,31.0,0.0,MF,171.0,68.0,750.0,3.0,other,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,0,12,14,0,1,2,0.0,379.0,567.0,21,3.0,True,False,26.0,26.0,3.0,3.0,26,26,3,3,946.0,946.0,2,2
1193,33.0,1187.0,FW,178.0,75.0,2400.0,2.0,other,87.0,7.0,33.0,9.0,0.0,0.0,0.0,0.0,True,True,True,32,27,14,4,2,1,2317.0,1672.0,427.0,29,3.0,False,False,103.5,87.0,23.5,7.0,41,73,3,7,2099.0,4416.0,2,3
1194,34.0,848.0,DF,178.0,67.0,800.0,3.0,other,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,5,0,16,0,0,0,152.0,0.0,1319.0,21,3.0,True,False,21.0,21.0,0.0,0.0,16,21,0,0,1319.0,1471.0,2,3
1195,35.0,175.0,MF,174.0,66.0,420.0,2.0,other,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0,0,1,0,0,0,0.0,0.0,36.0,20,3.0,True,False,1.0,1.0,0.0,0.0,1,1,0,0,36.0,36.0,1,1
1196,38.0,411.0,MF,180.0,77.0,380.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0,0,0,0,0,0,0.0,0.0,0.0,19,3.0,True,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,1
1197,39.0,657.0,DF,179.0,74.0,4000.0,4.0,other,233.0,4.0,57.0,2.0,0.0,0.0,20.0,1.0,False,True,True,32,27,15,1,0,0,2822.0,2340.0,844.0,33,3.0,False,True,261.5,253.0,32.5,5.0,42,74,0,1,3184.0,6006.0,2,2
1198,1.0,0.0,GK,187.0,79.0,2300.0,10.0,other,298.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,True,False,True,11,6,0,0,0,0,990.0,528.0,0.0,38,1.0,False,True,323.5,298.0,25.5,0.0,6,17,0,0,528.0,1518.0,1,2
1199,2.0,0.0,MF,169.0,67.0,2600.0,2.0,other,137.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,True,True,True,16,31,21,2,0,0,912.0,1626.0,1321.0,29,1.0,False,False,139.0,137.0,8.0,6.0,52,68,0,2,2947.0,3859.0,2,3
1200,3.0,2880.0,DF,183.0,80.0,3500.0,1.0,korea,92.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,True,True,False,24,12,15,0,0,0,1935.0,1008.0,0.0,29,1.0,False,False,92.0,96.0,3.0,3.0,27,51,0,0,1008.0,2943.0,1,2
1201,4.0,2604.0,DF,187.0,82.0,3000.0,2.0,brazil,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,32,18,11,3,0,0,0.0,0.0,329.0,29,1.0,False,False,11.0,11.0,0.0,0.0,29,61,0,3,329.0,329.0,1,1
1202,6.0,2123.0,MF,173.0,67.0,2400.0,9.0,other,88.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,True,False,True,19,30,24,0,0,0,1074.0,2345.0,2148.0,27,1.0,False,False,118.0,88.0,30.0,0.0,54,73,0,0,4493.0,5567.0,1,2
1203,7.0,0.0,MF,176.0,66.0,2500.0,6.0,other,89.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,True,False,True,25,26,25,0,0,0,1473.0,1957.0,2215.0,27,1.0,False,False,102.0,89.0,14.0,1.0,51,76,0,0,4172.0,5645.0,1,2
1204,9.0,599.0,FW,181.0,80.0,8000.0,4.0,other,148.0,60.0,37.0,26.0,0.0,0.0,33.0,15.0,True,False,True,13,37,23,4,26,10,1027.0,2842.0,1878.0,34,1.0,False,True,166.5,181.0,78.5,75.0,60,73,36,40,4720.0,5747.0,1,2
1205,10.0,1926.0,MF,181.0,70.0,2300.0,6.0,other,52.0,5.0,85.0,13.0,0.0,0.0,0.0,0.0,True,False,True,20,35,24,2,8,3,1245.0,2862.0,1886.0,25,1.0,False,False,94.5,52.0,47.5,5.0,59,79,11,13,4748.0,5993.0,1,2
1206,11.0,126.0,FW,169.0,64.0,2500.0,6.0,other,105.0,7.0,36.0,5.0,0.0,0.0,0.0,0.0,True,False,True,15,36,19,1,5,0,668.0,1306.0,454.0,30,1.0,False,False,123.0,105.0,25.0,7.0,55,70,5,6,1760.0,2428.0,1,2
1207,13.0,3060.0,GK,188.0,80.0,3000.0,2.0,other,98.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,True,True,True,32,13,34,0,0,0,2880.0,1163.0,3060.0,31,1.0,False,False,109.5,98.0,11.5,0.0,47,79,0,0,4223.0,7103.0,2,3
1208,14.0,25.0,MF,171.0,63.0,2500.0,1.0,other,121.0,10.0,21.0,3.0,4.0,1.0,0.0,0.0,False,True,False,21,1,11,3,0,1,1132.0,31.0,0.0,31,1.0,False,False,131.5,121.0,20.5,10.0,12,33,1,4,31.0,1163.0,1,1
1209,15.0,51.0,MF,180.0,73.0,2500.0,7.0,other,191.0,17.0,180.0,15.0,0.0,0.0,0.0,0.0,False,False,True,33,41,23,2,0,1,2689.0,3453.0,1840.0,36,1.0,False,True,281.0,191.0,107.0,17.0,64,97,1,3,5293.0,7982.0,1,1
1210,17.0,2798.0,MF,166.0,59.0,2700.0,7.0,other,110.0,2.0,37.0,1.0,0.0,0.0,0.0,0.0,True,False,True,13,37,3,0,1,0,817.0,3210.0,248.0,29,1.0,False,False,128.5,110.0,20.5,2.0,40,53,1,1,3458.0,4275.0,1,2
1211,18.0,96.0,FW,187.0,78.0,2200.0,3.0,other,169.0,26.0,100.0,17.0,0.0,0.0,0.0,0.0,False,False,True,36,17,16,3,1,2,1991.0,288.0,834.0,31,1.0,False,False,219.0,169.0,76.0,26.0,33,69,3,6,1122.0,3113.0,1,1
1212,19.0,843.0,FW,186.0,84.0,3500.0,4.0,other,60.0,2.0,7.0,1.0,0.0,0.0,4.0,2.0,True,False,True,29,7,31,1,1,1,2039.0,283.0,1947.0,27,1.0,False,False,63.5,64.0,5.5,4.0,38,67,2,3,2230.0,4269.0,1,2
1213,20.0,1469.0,FW,187.0,85.0,4500.0,1.0,brazil,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,13,11,29,2,0,8,0.0,0.0,1009.0,26,1.0,False,False,29.0,29.0,8.0,8.0,40,53,8,10,1009.0,1009.0,1,1
1214,23.0,2364.0,FW,180.0,77.0,1500.0,4.0,other,33.0,6.0,30.0,9.0,4.0,0.0,0.0,0.0,True,False,True,7,30,26,1,9,5,290.0,969.0,1129.0,22,1.0,False,False,48.0,33.0,21.0,6.0,56,63,14,15,2098.0,2388.0,1,2
1215,24.0,0.0,MF,179.0,75.0,3500.0,2.0,other,204.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,True,31,32,4,3,0,1,0.0,0.0,259.0,33,1.0,False,True,204.0,205.0,15.0,15.0,36,67,1,4,259.0,259.0,1,1
1216,25.0,2775.0,DF,182.0,72.0,1500.0,4.0,other,39.0,2.0,28.0,1.0,3.0,0.0,0.0,0.0,True,False,True,7,28,32,0,1,2,378.0,2497.0,2834.0,22,1.0,False,False,53.0,39.0,16.0,2.0,60,67,3,3,5331.0,5709.0,1,2
1217,26.0,553.0,DF,179.0,75.0,1700.0,3.0,other,50.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,True,True,True,13,5,25,0,0,1,974.0,99.0,2156.0,26,1.0,False,False,50.5,50.0,2.5,2.0,30,43,1,1,2255.0,3229.0,2,3
1218,28.0,2005.0,DF,191.0,81.0,420.0,2.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0,0,0,0,0,0,0.0,0.0,0.0,20,1.0,True,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1,1
1219,29.0,1857.0,MF,170.0,69.0,2300.0,6.0,other,81.0,7.0,54.0,3.0,8.0,2.0,0.0,0.0,True,False,False,12,23,31,3,1,2,560.0,1150.0,1838.0,24,1.0,False,False,108.0,81.0,34.0,7.0,54,66,3,6,2988.0,3548.0,0,1
1220,30.0,2845.0,MF,163.0,58.0,1500.0,5.0,other,33.0,4.0,27.0,5.0,18.0,3.0,0.0,0.0,True,False,True,10,22,26,1,4,4,446.0,769.0,1626.0,23,1.0,False,False,46.5,33.0,17.5,4.0,48,58,8,9,2395.0,2841.0,1,2
1221,45.0,292.0,DF,180.0,78.0,3200.0,4.0,other,340.0,20.0,72.0,1.0,0.0,0.0,0.0,0.0,True,True,True,28,23,19,0,1,1,2246.0,1981.0,1420.0,35,1.0,False,True,376.0,340.0,56.0,20.0,42,70,2,2,3401.0,5647.0,2,3
1222,1.0,1620.0,GK,197.0,88.0,1400.0,4.0,other,20.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,False,False,True,26,41,20,0,0,0,2340.0,3690.0,1800.0,26,2.0,False,False,55.5,20.0,35.5,0.0,61,87,0,0,5490.0,7830.0,1,1
1223,2.0,1458.0,DF,173.0,73.0,750.0,2.0,other,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,0,0,17,0,0,0,0.0,0.0,1364.0,23,2.0,False,False,17.0,17.0,0.0,0.0,17,17,0,0,1364.0,1364.0,1,1
1224,4.0,2299.0,DF,180.0,76.0,1300.0,6.0,other,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,21,9,29,0,0,0,1003.0,475.0,1490.0,28,2.0,False,False,82.0,82.0,0.0,0.0,38,59,0,0,1965.0,2968.0,2,3
1225,6.0,1970.0,DF,186.0,75.0,600.0,1.0,other,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,True,True,True,0,2,5,0,0,0,0.0,21.0,72.0,21,2.0,True,False,7.0,7.0,0.0,0.0,7,7,0,0,93.0,93.0,2,3
